EmployeeID,Name,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
370,Jeevan Valentine,31,No,Travel_Rarely,220.4503937,Research & Development,9,4,Life Sciences,1,493,3,Male,26.92090233,2,1,Research Scientist,2,Single,2657,4666.2,0,Y,Yes,16,3,4,160,0,3,5,3,2,2,0,2
371,Terri Coulson,21,Yes,Travel_Rarely,216.4592126,Sales,12,3,Life Sciences,1,494,3,Female,26.43350834,4,1,Sales Representative,2,Single,2716,4581.72,1,Y,No,15,3,4,160,0,1,0,3,1,0,1,0
372,Stan Wade,29,No,Travel_Rarely,234.6222047,Research & Development,23,3,Life Sciences,1,495,4,Male,28.65153176,3,1,Research Scientist,4,Single,2201,4966.17,9,Y,No,16,3,4,160,0,6,4,3,3,2,0,2
373,Ryan Clark,35,No,Travel_Rarely,326.9447244,Research & Development,9,4,Life Sciences,1,496,3,Male,39.92574857,2,2,Healthcare Representative,2,Single,6540,6920.33,9,Y,No,19,3,3,160,0,10,5,3,1,1,0,0
374,Manuel Melendez,27,No,Travel_Rarely,199.98,Research & Development,1,2,Medical,1,497,4,Male,24.42110425,3,1,Laboratory Technician,2,Divorced,3816,4232.91,1,Y,No,11,3,2,160,1,5,2,3,5,2,0,4
375,Eamonn Fletcher,28,No,Travel_Rarely,340.1574803,Sales,9,4,Life Sciences,1,498,2,Male,41.53926037,3,2,Sales Executive,4,Single,5253,7200,1,Y,No,16,3,4,160,0,7,1,3,7,5,0,7
376,Casper Tapia,49,No,Travel_Rarely,368.0834646,Research & Development,7,3,Other,1,499,2,Male,44.94951826,2,3,Healthcare Representative,3,Single,10965,7791.1,8,Y,No,24,4,3,160,0,26,2,3,5,2,0,0
377,Cecily Gale,51,No,Travel_Rarely,387.4015748,Sales,14,2,Life Sciences,1,500,3,Female,47.30860209,3,2,Sales Executive,4,Married,4936,8200,4,Y,No,11,3,3,160,1,18,2,2,7,7,2,7
378,Codie Coombes,36,No,Travel_Rarely,222.0250394,Research & Development,2,3,Life Sciences,1,501,4,Female,27.11319448,3,1,Research Scientist,3,Married,2543,4699.53,4,Y,No,13,3,2,160,1,6,3,3,2,2,0,2
379,Simon Jarvis,34,Yes,Non-Travel,370.8661417,Sales,19,3,Marketing,1,502,1,Male,45.28933249,4,2,Sales Executive,4,Single,5304,7850,8,Y,Yes,13,3,2,160,0,9,3,2,5,2,1,4
380,Michelle Crouch,55,No,Travel_Rarely,431.3385827,Research & Development,2,3,Life Sciences,1,505,3,Female,52.67408989,3,4,Manager,4,Single,16659,9130,2,Y,Yes,13,3,3,160,0,30,2,3,5,4,0,2
381,Alaw Moody,24,No,Travel_Rarely,335.4330709,Sales,10,4,Marketing,1,507,4,Female,40.9623262,3,2,Sales Executive,3,Divorced,4260,7100,1,Y,Yes,12,3,4,160,1,5,2,4,5,2,0,3
382,Darnell Handley,30,No,Travel_Rarely,214.6091339,Sales,2,1,Technical Degree,1,508,3,Male,26.20758092,3,1,Sales Representative,2,Married,2476,4542.56,1,Y,No,18,3,1,160,1,1,3,3,1,0,0,0
383,Aronas Schneider,26,Yes,Travel_Frequently,223.599685,Research & Development,3,1,Technical Degree,1,510,3,Male,27.30548664,3,1,Research Scientist,1,Single,3102,4732.86,0,Y,No,22,4,3,160,0,7,2,3,6,4,1,4
384,Aiyla Irving,22,No,Travel_Rarely,196.8307087,Research & Development,11,3,Medical,1,511,1,Female,24.03651993,3,1,Research Scientist,2,Married,2244,4166.25,1,Y,No,13,3,4,160,1,2,1,3,2,1,9,2
385,Sebastian Henderson,36,No,Travel_Rarely,366.1417323,Sales,2,2,Medical,1,513,2,Male,44.71239832,2,3,Sales Executive,3,Married,7596,7750,1,Y,No,13,3,2,160,2,10,2,3,10,9,0,0
386,Tahir Chavez,30,Yes,Travel_Frequently,236.1968504,Research & Development,4,3,Technical Degree,1,514,3,Male,28.84382392,3,1,Research Scientist,4,Single,2285,4999.5,9,Y,Yes,23,4,3,160,0,3,4,3,1,0,12,0
387,Olivia-Mae Logan,37,No,Travel_Rarely,237.7714961,Research & Development,14,3,Life Sciences,1,515,4,Female,29.03611608,3,1,Laboratory Technician,1,Divorced,3034,5032.83,1,Y,No,12,3,3,160,1,18,2,2,18,7,1,17
388,Rosalind Simpson,40,No,Travel_Rarely,349.6062992,Sales,2,2,Marketing,1,516,4,Female,42.69312871,3,2,Sales Executive,2,Divorced,5715,7400,7,Y,No,12,3,3,160,2,8,5,3,5,4,1,3
389,Ottilie York,42,No,Travel_Rarely,226.7489764,Research & Development,1,4,Life Sciences,1,517,2,Female,27.69007096,3,1,Laboratory Technician,1,Divorced,2576,4799.52,3,Y,No,16,3,2,160,1,8,5,3,5,2,0,2
390,Aydin Chang,37,No,Travel_Rarely,418.8737008,Research & Development,10,4,Life Sciences,1,518,3,Male,51.15190677,3,2,Manufacturing Director,2,Single,4197,8866.16,2,Y,Yes,12,3,4,160,0,18,2,2,1,0,3,1
391,Shoaib Nixon,43,No,Travel_Rarely,382.6771654,Research & Development,12,3,Life Sciences,1,520,1,Male,46.73166792,2,4,Research Director,2,Divorced,14336,8100,1,Y,No,11,3,3,160,1,25,3,3,25,10,0,9
392,Skyla Witt,40,No,Travel_Rarely,245.6447244,Research & Development,2,3,Medical,1,521,2,Female,29.99757688,2,2,Laboratory Technician,3,Married,3448,5199.48,6,Y,No,22,4,2,160,1,20,3,3,1,0,1,0
393,Warren Chambers,54,No,Travel_Rarely,396.8503937,Research & Development,5,2,Medical,1,522,1,Male,48.46247043,3,5,Research Director,1,Married,19406,8400,4,Y,No,11,3,3,160,1,24,4,2,4,2,1,2
394,Suman Morton,34,No,Non-Travel,354.3307087,Sales,4,4,Marketing,1,523,3,Female,43.27006289,3,2,Sales Executive,3,Married,6538,7500,9,Y,No,15,3,1,160,1,6,3,3,3,2,3,2
395,Daisy-May Enriquez,31,No,Travel_Rarely,443.6754331,Research & Development,7,2,Medical,1,524,2,Female,54.18063809,3,2,Manufacturing Director,1,Married,4306,9391.13,1,Y,No,12,3,2,160,1,13,5,1,13,10,1,12
396,Kaden Ware,43,No,Travel_Frequently,242.4954331,Research & Development,21,3,Medical,1,525,4,Male,29.61299256,3,1,Laboratory Technician,4,Married,2258,5132.82,7,Y,No,20,4,1,160,1,8,1,3,3,2,0,2
397,Arabella Boone,43,No,Travel_Rarely,329.1099213,Research & Development,8,4,Other,1,526,3,Female,40.1901575,3,2,Healthcare Representative,3,Divorced,4522,6966.16,4,Y,Yes,14,3,4,160,0,8,3,3,5,2,1,2
398,Honor Hartley,25,No,Travel_Rarely,321.2598425,Sales,4,2,Life Sciences,1,527,2,Female,39.23152368,2,2,Sales Executive,4,Single,4487,6800,1,Y,Yes,11,3,2,160,0,5,3,3,5,4,10,3
399,Gurdeep Guzman,37,No,Non-Travel,280.2869291,Research & Development,25,5,Medical,1,529,2,Female,34.22800438,3,2,Research Scientist,3,Married,4449,5932.74,3,Y,Yes,15,3,1,160,2,15,2,3,13,11,3,7
400,Timothy Bevan,31,No,Travel_Rarely,201.5546457,Research & Development,1,2,Life Sciences,1,530,4,Male,24.61339641,2,1,Laboratory Technician,1,Married,2218,4266.24,1,Y,No,12,3,3,160,1,4,3,3,4,2,1,2
401,Kiri Bravo,39,No,Travel_Frequently,452.1259843,Research & Development,1,1,Life Sciences,1,531,2,Male,55.21260024,3,5,Manager,3,Divorced,19197,9570,1,Y,Yes,14,3,3,160,1,21,3,3,21,8,7,6
402,Eesha Everett,56,No,Travel_Frequently,439.3700787,Sales,6,3,Life Sciences,1,532,3,Female,53.65487798,4,4,Sales Executive,1,Married,13212,9300,9,Y,No,11,3,4,160,3,36,0,2,7,7,4,7
403,Astrid Tanner,30,No,Travel_Rarely,325.984252,Sales,12,3,Technical Degree,1,533,2,Female,39.80845785,3,2,Sales Executive,3,Single,6577,6900,0,Y,No,11,3,2,160,0,6,6,3,5,4,0,4
404,Kayson Golden,41,No,Travel_Rarely,375.5905512,Sales,1,3,Marketing,1,534,2,Male,45.86626666,4,3,Sales Executive,1,Married,8392,7950,1,Y,No,16,3,3,160,1,10,2,3,10,7,1,7
405,Fahim Oneil,28,No,Travel_Rarely,225.1743307,Research & Development,17,2,Medical,1,536,3,Male,27.4977788,3,2,Laboratory Technician,1,Divorced,4558,4766.19,1,Y,No,12,3,4,160,1,10,2,3,10,0,0,8
406,Anis Oneal,25,Yes,Travel_Rarely,228.323622,Research & Development,3,3,Medical,1,538,1,Male,27.88236312,3,1,Laboratory Technician,1,Married,4031,4832.85,5,Y,No,13,3,3,160,1,6,5,3,2,2,0,2
407,Devan Carver,52,No,Travel_Rarely,449.1869291,Research & Development,3,3,Medical,1,543,4,Male,54.85368949,2,3,Manufacturing Director,3,Married,7969,9507.79,2,Y,Yes,14,3,3,160,0,28,4,3,5,4,0,4
408,Sachin Strickland,45,No,Travel_Rarely,217.3011024,Research & Development,10,2,Life Sciences,1,544,1,Male,26.53631801,3,1,Research Scientist,4,Married,2654,4599.54,3,Y,No,21,4,4,160,2,8,3,2,2,2,1,2
409,Georgina Peel,52,No,Travel_Rarely,407.9527559,Research & Development,4,2,Life Sciences,1,546,4,Female,49.81826574,3,4,Manager,4,Married,16555,8635,2,Y,No,13,3,4,160,0,31,2,1,5,2,0,4
410,Amiya Tierney,42,No,Travel_Frequently,247.2193701,Research & Development,29,2,Life Sciences,1,547,1,Female,30.18986904,3,2,Research Scientist,3,Divorced,4556,5232.81,2,Y,No,11,3,2,160,1,19,3,3,5,4,0,2
411,Ameerah Chavez,30,No,Travel_Rarely,418.8737008,Research & Development,2,3,Life Sciences,1,548,3,Female,51.15190677,1,2,Manufacturing Director,4,Single,6091,8866.16,2,Y,No,20,4,3,160,0,11,2,3,5,4,11,2
412,Dilan Blackburn,60,No,Travel_Rarely,459.9212598,Research & Development,7,3,Life Sciences,1,549,1,Female,56.16454163,3,5,Manager,1,Married,19566,9735,5,Y,No,11,3,4,160,0,33,5,1,29,8,0,10
413,Aliza Flynn,46,No,Travel_Rarely,473.9886614,Research & Development,18,3,Medical,1,550,3,Female,57.88242082,3,2,Manufacturing Director,3,Divorced,4810,10032.76,2,Y,No,14,3,3,160,1,19,5,2,10,7,0,8
414,Lilly Riley,42,No,Travel_Frequently,326.9447244,Research & Development,28,4,Technical Degree,1,551,4,Female,39.92574857,2,2,Healthcare Representative,4,Married,4523,6920.33,0,Y,No,11,3,4,160,3,7,4,4,6,5,1,4
415,Janet Mack,24,Yes,Travel_Rarely,253.4607874,Sales,1,1,Technical Degree,1,554,1,Female,30.95205677,3,1,Sales Representative,2,Single,3202,5364.92,1,Y,Yes,16,3,2,160,0,6,4,3,5,3,1,4
416,Siyana Guerra,34,Yes,Travel_Frequently,244.2103937,Sales,6,2,Marketing,1,555,4,Female,29.82241966,1,1,Sales Representative,3,Divorced,2351,5169.12,0,Y,No,16,3,4,160,1,3,3,2,2,2,0,0
417,Kabir William,38,No,Travel_Frequently,204.703937,Research & Development,2,2,Life Sciences,1,556,4,Male,24.99798073,3,1,Laboratory Technician,4,Married,1702,4332.9,1,Y,Yes,23,4,3,160,1,1,3,3,1,0,1,0
418,Felicity Faulkner,40,No,Travel_Rarely,446.9291339,Sales,2,4,Life Sciences,1,558,3,Female,54.57797265,3,5,Manager,3,Married,18041,9460,0,Y,No,14,3,4,160,0,21,2,3,20,15,0,12
419,Evie-Grace Mckay,26,No,Travel_Rarely,212.5771654,Research & Development,23,3,Life Sciences,1,560,1,Female,25.95944153,3,1,Research Scientist,4,Divorced,2886,4499.55,1,Y,No,22,4,2,160,2,3,3,1,3,2,1,2
420,Sameer Lawrence,30,No,Non-Travel,223.599685,Research & Development,3,3,Life Sciences,1,562,3,Male,27.30548664,3,1,Laboratory Technician,4,Married,2097,4732.86,4,Y,No,15,3,3,160,1,9,3,1,5,3,0,4
421,Christian Miller,29,No,Travel_Rarely,370.8661417,Research & Development,3,4,Medical,1,564,2,Male,45.28933249,2,3,Research Director,3,Married,11935,7850,1,Y,No,18,3,3,160,0,10,2,3,10,2,1,7
422,Leighton Walsh,29,Yes,Travel_Rarely,233.0475591,Research & Development,25,5,Technical Degree,1,565,3,Female,28.4592396,2,1,Research Scientist,2,Married,2546,4932.84,5,Y,No,16,3,2,160,0,6,2,4,2,2,0,1
423,Roan Small,19,Yes,Travel_Rarely,137.007874,Human Resources,2,2,Technical Degree,1,566,1,Male,16.73109098,2,1,Human Resources,4,Single,2564,2900,1,Y,No,12,3,3,160,0,1,3,4,1,0,7,0
424,Jeanette Rowe,30,No,Non-Travel,370.8661417,Sales,22,4,Other,1,567,3,Female,45.28933249,3,3,Sales Executive,1,Married,8412,7850,0,Y,No,11,3,3,160,0,10,3,3,9,8,0,8
425,Diya Wyatt,57,No,Travel_Rarely,400.1574803,Sales,29,3,Marketing,1,568,1,Male,48.86632435,2,4,Manager,4,Divorced,14118,8470,3,Y,No,12,3,3,160,1,32,3,2,1,0,15,0
426,Dominykas Rodrigues,50,No,Travel_Rarely,420.9448819,Research & Development,29,4,Life Sciences,1,569,2,Male,51.40483471,2,4,Manager,3,Married,17046,8910,0,Y,No,15,3,2,160,1,28,2,3,27,10,6,7
427,Chandni Cummings,30,No,Non-Travel,240.9207874,Research & Development,2,3,Medical,1,571,3,Female,29.4207004,3,1,Laboratory Technician,4,Single,2564,5099.49,0,Y,No,14,3,3,160,0,12,2,2,11,7,13,7
428,Charlotte Barclay,60,No,Travel_Frequently,415.7480315,Sales,28,3,Marketing,1,573,3,Female,50.77020712,2,3,Sales Executive,1,Married,10266,8800,4,Y,No,19,3,4,160,0,22,5,4,18,13,0,11
429,Rikki Nichols,47,No,Travel_Rarely,416.1179528,Research & Development,2,2,Medical,1,574,1,Female,50.81538107,3,2,Manufacturing Director,4,Divorced,5070,8807.83,5,Y,No,13,3,3,160,3,20,2,3,5,0,0,4
430,Kay Beasley,46,No,Travel_Rarely,399.2125984,Research & Development,2,3,Life Sciences,1,575,1,Male,48.75093752,3,4,Research Director,3,Married,17861,8450,6,Y,No,13,3,3,160,0,26,2,1,3,2,4,1
431,Colin Robson,35,No,Travel_Rarely,207.8532283,Research & Development,22,3,Life Sciences,1,577,4,Male,25.38256505,1,1,Laboratory Technician,3,Single,4230,4399.56,0,Y,No,15,3,3,160,0,6,2,3,5,4,0,3
432,Syeda Conley,54,No,Travel_Rarely,248.7940157,Research & Development,8,4,Life Sciences,1,578,3,Female,30.3821612,3,2,Laboratory Technician,3,Single,3780,5266.14,7,Y,No,11,3,3,160,0,19,3,3,1,0,5,0
433,Brodie Hendricks,34,No,Travel_Rarely,247.2193701,Research & Development,2,4,Life Sciences,1,579,4,Male,30.18986904,2,1,Research Scientist,3,Divorced,2768,5232.81,3,Y,No,12,3,3,160,1,14,3,3,7,3,1,7
434,Eve Buckley,46,No,Travel_Rarely,370.8661417,Sales,10,3,Marketing,1,580,3,Female,45.28933249,2,3,Sales Executive,4,Married,9071,7850,2,Y,Yes,19,3,3,160,1,15,3,3,3,2,0,2
435,Byron Watkins,31,No,Travel_Rarely,457.4541732,Research & Development,9,1,Life Sciences,1,581,3,Male,55.8632666,3,3,Manufacturing Director,2,Divorced,10648,9682.78,1,Y,No,25,4,4,160,1,13,6,4,13,8,7,8
436,Romy Kerr,33,Yes,Travel_Rarely,446.9291339,Research & Development,15,1,Medical,1,582,2,Male,54.57797265,3,3,Manager,3,Married,13610,9460,7,Y,Yes,12,3,4,160,0,15,2,4,7,6,1,7
437,Reuben Laing,33,Yes,Travel_Rarely,223.599685,Research & Development,10,1,Medical,1,584,1,Male,27.30548664,1,1,Laboratory Technician,4,Divorced,3408,4732.86,7,Y,No,13,3,1,160,3,8,2,3,4,3,1,3
438,Kristi Williamson,30,No,Travel_Rarely,233.1099213,Sales,7,1,Marketing,1,585,4,Male,28.46685513,3,1,Sales Representative,2,Single,2983,4934.16,0,Y,No,14,3,1,160,0,4,3,3,3,2,0,2
439,Christos Brennan,35,No,Travel_Rarely,357.2574803,Research & Development,16,3,Life Sciences,1,586,4,Male,43.62747361,3,3,Healthcare Representative,3,Married,7632,7561.95,4,Y,Yes,12,3,3,160,0,10,2,3,8,7,0,0
440,Ines Firth,31,Yes,Travel_Frequently,322.6143307,Research & Development,20,3,Life Sciences,1,587,1,Male,39.39693071,3,3,Healthcare Representative,3,Married,9824,6828.67,3,Y,No,12,3,1,160,0,12,2,3,1,0,0,0
441,Rhona Carson,34,Yes,Travel_Frequently,204.3307087,Human Resources,23,3,Human Resources,1,590,2,Female,24.95240293,3,3,Human Resources,1,Divorced,9950,4325,9,Y,Yes,15,3,3,160,3,11,2,3,3,2,2,2
442,Ravinder Hollis,42,No,Travel_Frequently,226.7489764,Research & Development,5,2,Other,1,591,2,Male,27.69007096,3,1,Laboratory Technician,3,Married,2093,4799.52,4,Y,No,17,3,4,160,1,8,4,3,2,2,9,0
443,Mattie Stanton,36,No,Non-Travel,363.7795276,Sales,10,4,Medical,1,592,2,Male,44.42393123,3,3,Sales Executive,4,Single,9980,7700,1,Y,No,14,3,4,160,0,10,3,2,10,3,1,7
444,Jon-Paul Dean,22,Yes,Travel_Frequently,223.599685,Research & Development,4,1,Technical Degree,1,593,3,Male,27.30548664,2,1,Laboratory Technician,3,Single,3894,4732.86,5,Y,No,16,3,3,160,0,4,3,3,2,2,6,2
445,Taiba Betts,48,No,Travel_Rarely,401.5748031,Sales,2,5,Marketing,1,595,2,Female,49.0394046,3,2,Sales Executive,4,Married,4051,8500,2,Y,No,14,3,1,160,1,14,2,3,9,7,7,7
446,Harlee Sawyer,55,No,Travel_Rarely,485.9055118,Sales,18,5,Life Sciences,1,597,1,Female,59.33767957,3,4,Manager,2,Single,16835,10285,3,Y,No,23,4,4,160,0,37,2,3,10,9,1,7
447,Mae Hancock,41,No,Non-Travel,394.488189,Sales,10,2,Life Sciences,1,599,4,Male,48.17400335,3,2,Sales Executive,4,Single,6230,8350,7,Y,No,14,3,4,160,0,16,3,3,14,3,6,10
448,Tye Hughes,35,No,Travel_Rarely,413.3858268,Sales,1,3,Marketing,1,600,2,Male,50.48174003,3,2,Sales Executive,3,Married,4717,8750,9,Y,No,11,3,3,160,0,15,2,3,11,9,5,9
449,Dalia Harwood,40,No,Travel_Rarely,479.5001575,Research & Development,6,3,Life Sciences,1,601,2,Female,58.55547222,3,4,Manufacturing Director,3,Single,13237,10149.42,7,Y,No,15,3,3,160,0,22,3,3,20,6,0,13
450,Lorelai Rogers,39,No,Travel_Frequently,223.599685,Research & Development,8,1,Life Sciences,1,602,3,Female,27.30548664,3,1,Laboratory Technician,3,Married,3755,4732.86,1,Y,No,11,3,1,160,1,8,3,3,8,3,0,7
451,Tamar Busby,31,No,Travel_Rarely,363.7795276,Sales,2,1,Life Sciences,1,604,2,Male,44.42393123,3,2,Sales Executive,4,Single,6582,7700,4,Y,Yes,13,3,3,160,0,10,2,4,6,5,5,5
452,Jayden Welsh,42,No,Travel_Rarely,468.4771654,Research & Development,24,3,Medical,1,605,4,Male,57.20936941,3,3,Manufacturing Director,1,Married,7406,9916.1,1,Y,Yes,21,4,4,160,1,10,5,2,10,9,3,8
453,Kieren Bonilla,45,No,Travel_Rarely,356.6929134,Sales,2,3,Other,1,606,4,Male,43.55852997,3,2,Sales Executive,2,Married,4805,7550,0,Y,No,19,3,2,160,1,9,3,4,8,7,1,7
454,Maisie Pratt,26,Yes,Travel_Frequently,184.2519685,Human Resources,17,4,Life Sciences,1,608,2,Female,22.5004327,3,1,Human Resources,3,Divorced,2741,3900,0,Y,Yes,11,3,2,160,1,8,2,2,7,7,1,0
455,Caspian Kaye,29,No,Travel_Rarely,394.0719685,Research & Development,19,3,Technical Degree,1,611,4,Male,48.12317545,3,2,Manufacturing Director,4,Divorced,4262,8341.19,4,Y,No,12,3,2,160,2,8,2,4,3,2,0,2
456,Brook Harmon,33,No,Travel_Rarely,380.3149606,Research & Development,1,5,Medical,1,612,1,Female,46.44320083,4,4,Research Director,3,Divorced,16184,8050,4,Y,No,19,3,3,160,1,10,2,3,6,1,0,5
457,Edward Graham,31,No,Travel_Rarely,418.3464567,Sales,7,3,Life Sciences,1,613,3,Male,51.08752091,2,3,Manager,4,Divorced,11557,8855,9,Y,No,21,4,3,160,1,10,3,2,5,4,0,1
458,Juan Philip,18,Yes,Travel_Frequently,246.0604724,Sales,5,3,Marketing,1,614,2,Male,30.04834708,3,1,Sales Representative,2,Single,1878,5208.28,1,Y,Yes,14,3,4,160,0,0,3,3,0,0,0,0
459,Manraj Marsden,40,No,Non-Travel,340.1574803,Sales,28,3,Other,1,615,3,Male,41.53926037,1,3,Sales Executive,1,Divorced,10932,7200,3,Y,No,15,3,3,160,1,20,2,3,1,0,0,1
460,Heidi Melton,41,No,Non-Travel,344.2662992,Research & Development,2,4,Other,1,616,1,Female,42.04102002,2,2,Healthcare Representative,3,Single,6811,7286.97,2,Y,Yes,17,3,1,160,0,10,3,3,8,7,0,7
461,Ioan Hibbert,26,No,Travel_Rarely,316.5354331,Sales,29,2,Medical,1,618,1,Male,38.65458951,3,2,Sales Executive,3,Divorced,4306,6700,5,Y,No,12,3,1,160,2,8,5,3,0,0,0,0
462,Aiza Roach,35,No,Travel_Rarely,318.8976378,Sales,1,3,Medical,1,620,1,Female,38.9430566,3,2,Sales Executive,3,Single,4859,6750,1,Y,No,16,3,4,160,0,5,3,3,5,4,5,3
463,Emil Mcpherson,34,No,Travel_Rarely,380.3149606,Sales,21,4,Life Sciences,1,621,4,Male,46.44320083,4,2,Sales Executive,4,Single,5337,8050,1,Y,No,12,3,4,160,0,10,3,3,10,7,0,7
464,Shola Tran,26,Yes,Travel_Rarely,196.8307087,Research & Development,24,3,Technical Degree,1,622,3,Male,24.03651993,1,1,Laboratory Technician,4,Single,2340,4166.25,1,Y,Yes,18,3,2,160,0,1,3,1,1,0,1,0
465,Remy Brook,37,No,Travel_Rarely,443.6754331,Research & Development,1,3,Technical Degree,1,623,2,Female,54.18063809,3,3,Manufacturing Director,4,Single,7491,9391.13,4,Y,No,17,3,4,160,0,12,3,4,6,5,1,2
466,Zoya Hopkins,46,No,Travel_Frequently,357.2574803,Research & Development,18,1,Medical,1,624,1,Female,43.62747361,3,3,Healthcare Representative,3,Married,10527,7561.95,5,Y,No,11,3,4,160,0,28,3,2,2,2,11,2
467,Kareena Laing,41,No,Travel_Rarely,444.3307087,Sales,2,5,Life Sciences,1,625,2,Female,54.26065886,3,4,Manager,1,Married,16595,9405,7,Y,No,16,3,2,160,1,22,2,3,18,16,7,8
468,Shuaib Duran,37,No,Non-Travel,368.503937,Sales,9,4,Medical,1,626,1,Male,45.0008654,3,3,Sales Executive,2,Divorced,8834,7800,1,Y,No,13,3,4,160,1,9,6,3,9,5,6,7
469,Nikola Kaiser,52,No,Travel_Rarely,272.4137008,Research & Development,6,2,Technical Degree,1,630,4,Male,33.26654359,3,2,Research Scientist,1,Divorced,5577,5766.09,3,Y,Yes,12,3,2,160,2,18,3,3,10,9,1,9
470,Joey Bone,32,Yes,Non-Travel,351.9685039,Sales,11,4,Other,1,631,4,Male,42.9815958,4,2,Sales Executive,3,Married,4707,7450,8,Y,No,12,3,4,160,0,6,2,3,4,2,2,2
471,Shahzaib Carr,24,No,Travel_Frequently,251.6107087,Sales,24,3,Medical,1,632,4,Male,30.72612935,3,1,Sales Representative,4,Married,2400,5325.76,0,Y,No,13,3,3,160,2,3,3,3,2,2,0,1
472,Naseem Bowen,38,No,Travel_Rarely,320.4491339,Research & Development,10,3,Medical,1,634,3,Female,39.13252178,3,2,Healthcare Representative,3,Married,9824,6782.84,3,Y,No,19,3,3,160,1,18,4,3,1,0,4,0
473,Ayisha Copeland,37,No,Travel_Rarely,427.1409449,Research & Development,1,4,Life Sciences,1,635,2,Female,52.16148387,3,2,Manufacturing Director,2,Married,6447,9041.15,6,Y,No,12,3,2,160,1,8,2,2,6,5,0,3
474,Frankie Fuller,49,No,Travel_Rarely,418.1102362,Research & Development,18,4,Life Sciences,1,638,4,Male,51.05867421,2,5,Research Director,3,Divorced,19502,8850,1,Y,Yes,17,3,3,160,1,31,5,3,31,9,1,9
475,Willie Lake,24,No,Travel_Rarely,228.323622,Research & Development,23,3,Medical,1,639,2,Male,27.88236312,4,1,Research Scientist,4,Married,2725,4832.85,1,Y,Yes,11,3,2,160,2,6,3,3,6,5,1,4
476,Harmony Elliott,26,No,Travel_Rarely,328.3464567,Sales,28,2,Marketing,1,641,1,Male,40.09692494,3,2,Sales Executive,2,Married,6272,6950,1,Y,No,20,4,4,160,2,6,5,4,5,3,0,4
477,Kester Salas,24,No,Travel_Rarely,185.808189,Research & Development,17,2,Other,1,643,4,Male,22.69047482,2,1,Laboratory Technician,2,Married,2127,3932.94,1,Y,No,21,4,4,160,1,1,2,3,1,0,10,0
478,Jordan Betts,50,No,Travel_Frequently,433.9370079,Human Resources,3,3,Medical,1,644,1,Male,52.99140368,3,5,Manager,2,Married,18200,9185,1,Y,No,11,3,3,160,1,32,2,3,32,5,0,7
479,Bear Stamp,25,No,Travel_Rarely,247.9105512,Sales,13,1,Medical,1,645,2,Male,30.27427451,3,1,Sales Representative,3,Married,2096,5247.44,1,Y,No,11,3,3,160,0,7,1,3,7,4,1,6
480,Ayman Davidson,24,Yes,Travel_Frequently,239.3461417,Research & Development,7,3,Life Sciences,1,647,1,Female,29.22840824,3,1,Laboratory Technician,3,Married,2886,5066.16,1,Y,Yes,16,3,4,160,1,6,4,3,6,3,0,2
481,Natan Milne,30,Yes,Travel_Frequently,236.8100787,Sales,12,4,Life Sciences,1,648,2,Male,28.91870998,2,1,Sales Representative,1,Married,2033,5012.48,1,Y,No,18,3,3,160,1,1,2,4,1,0,1,0
482,Jadon Cornish,34,No,Travel_Rarely,222.0250394,Research & Development,1,2,Life Sciences,1,649,2,Male,27.11319448,2,1,Research Scientist,4,Married,3622,4699.53,1,Y,Yes,13,3,4,160,1,6,3,3,6,5,1,3
483,Ruben Devlin,31,Yes,Travel_Rarely,335.4330709,Sales,13,4,Medical,1,650,2,Male,40.9623262,3,2,Sales Executive,1,Divorced,4233,7100,2,Y,No,17,3,3,160,0,9,2,1,3,1,0,2
484,Tomi Banks,35,No,Travel_Rarely,228.323622,Research & Development,25,2,Other,1,652,1,Male,27.88236312,2,2,Laboratory Technician,4,Single,3681,4832.85,4,Y,No,14,3,4,160,0,9,3,3,3,2,5,2
485,Alfred Romero,31,No,Travel_Rarely,403.9370079,Sales,6,4,Medical,1,653,1,Male,49.32787169,4,2,Sales Executive,4,Divorced,5460,8550,4,Y,No,22,4,4,160,2,13,4,4,7,7,0,7
486,Adrienne Croft,27,No,Travel_Rarely,217.3011024,Research & Development,6,4,Medical,1,655,1,Female,26.53631801,2,1,Research Scientist,3,Divorced,2187,4599.54,0,Y,No,12,3,3,160,2,6,5,2,5,3,1,3
487,Macy Reid,37,No,Travel_Rarely,375.5905512,Sales,2,3,Marketing,1,656,4,Male,45.86626666,3,2,Sales Executive,3,Married,9602,7950,4,Y,Yes,11,3,3,160,1,17,3,2,3,0,0,0
488,Nancie Maxwell,20,No,Travel_Rarely,184.2335433,Research & Development,1,3,Life Sciences,1,657,4,Female,22.49818266,2,1,Research Scientist,2,Single,2836,3899.61,1,Y,No,13,3,4,160,0,1,0,4,1,0,2,0
